is_miner,address,minimum_monthly_output,maximum_monthly_output,minimum_monthly_input,maximum_monthly_input,input_output_max_lag,input_output_min_lag,output_active_months,total_out_tx_count,total_out_tx_value,mean_tx_output_value,stddev_tx_output_value,input_active_months,total_tx_input_count,total_tx_input_value,mean_tx_input_value,stddev_tx_input_value,total_input_tx,mean_monthly_input_value,mean_output_idle_time,stddev_output_idle_time,mean_input_idle_time,stddev_input_idle_time
false,3FwLbeakSuBhW5DWCsG23hTRRyzZdrU1uJ,1564617600,1564617600,1564617600,1564617600,0,0,1,42,1105488554,26321156.047619,52767681.6482518,1,36,899645670,24990157.5,56718950.6007486,20,24990157.5,353.75,324.262625043344,42952.9,57245.6588270626
false,1ANpmnpRyq1UDciDrVydmEeKGspbUR1xSB,1393632000,1398902400,1393632000,1398902400,0,0,2,25,134503856,5380154.24,2772340.21633311,2,25,134503856,5380154.24,2772340.21633311,25,5380154.24,302632.416666667,1223524.4897817,302661.083333333,1223886.80590354
false,1PyCZELp8UHHourufj7un3UzZUGdGtPXjt,1493596800,1501545600,1493596800,1501545600,0,0,4,49,17309421,353253.489795918,753360.918489884,4,49,17309421,353253.489795918,753360.918489884,17,353253.489795918,189398.19047619,463844.729472878,482304.785714286,821160.275883898
false,1NK9NDBjQNdMipYjimoYgBoSXtdzqCrmJd,1472688000,1488326400,1472688000,1498867200,-10540800,0,7,63,116447504,1848373.07936508,1015162.3760024,9,61,110070692,1804437.57377049,957034.881563614,61,1804437.57377049,237984.725806452,196310.849346523,445426.416666667,1089734.00450981
false,1NWdfa9URCFXcfbQe7EQErtjpLyc3DitMZ,1464739200,1493596800,1464739200,1496275200,-2678400,0,9,61,39504850,647620.491803279,388439.836392357,7,61,39504850,647620.491803279,388439.836392357,57,647620.491803279,473368.79661017,1265029.29015869,587798.735849057,1839981.6190261
false,1BxavWyT9uDHHm75jzXDtnta1up4LpUYQT,1427846400,1451606400,1427846400,1451606400,0,0,7,30,404699515,13489983.8333333,18178286.3363469,7,30,404699515,13489983.8333333,18178286.3363469,29,13489983.8333333,873979.785714286,1760188.12313443,905921.851851852,1790687.54700078
false,12WFnYw7DdALj5hHwnAQpVHAZPdQ3y637m,1385856000,1388534400,1385856000,1388534400,0,0,2,55,7315559850,133010179.090909,150087642.308061,2,55,7315559850,133010179.090909,150087642.308061,40,133010179.090909,53810.7777777778,81633.623480961,74511.7878787879,105464.066052956
false,1NkWHBN4LkcRWEwrS3J4Wa7xzLKkFJ3X1g,1385856000,1491004800,1417392000,1433116800,57888000,-31536000,7,31,2291185448,73909208,130606762.907316,5,28,2291145446,81826623.0714286,135209960.31481,27,81826623.0714286,3884940.2962963,11994408.3719174,752276.25,1776356.6957721
false,1BjkuVJPzGiLxU3mBV8ZZLKsmYHw4VDVzg,1517443200,1525132800,1517443200,1525132800,0,0,4,69,15973593,231501.347826087,253790.881382501,4,69,15973593,231501.347826087,253790.881382501,65,231501.347826087,101757.939393939,179373.141625356,104921.875,181181.898972951
false,1A8t8mNTR9VNySNctfvDchKNdhUjiMZRyY,1404172800,1414800000,1404172800,1412121600,2678400,0,5,61,16924394,277449.081967213,694074.637396255,4,59,16913202,286664.440677966,704071.38015149,30,286664.440677966,215020.693877551,363332.88789324,326854.84,415294.011802951
false,1JJMvBKb4PPwK2Q3dvinmjH4L7PKf5axD9,1456790400,1548979200,1456790400,1548979200,0,0,6,40,55304316,1382607.9,2433627.46507212,7,38,55302095,1455318.28947368,2476708.77013973,22,1455318.28947368,2543077.55555556,10229322.1948129,4807073.94736842,10826405.3665802
false,37UivKWhkWaokje1A9Xjgg2VWeoQxKe8qp,1535760000,1543622400,1535760000,1543622400,0,0,4,50,14698340,293966.8,135922.524937059,4,50,14698340,293966.8,135922.524937059,50,293966.8,143494.734693878,159495.970614957,145716.020833333,156607.284693408
false,365U9CUL9Wv16HvcSsZa1cP4YSZrUcWCLm,1538352000,1564617600,1538352000,1564617600,0,0,9,23,35491723,1543118.39130435,1495313.83404323,10,23,35491723,1543118.39130435,1495313.83404323,23,1543118.39130435,1303406,1703053.59295464,1244342,1570267.08154984
false,17HySYoy9yiRxJQNmuXkdgMApehYgCVUYh,1448928000,1456790400,1448928000,1456790400,0,0,3,55,15227339544,276860718.981818,499265682.869968,3,55,15227339544,276860718.981818,499265682.869968,26,276860718.981818,172254.727272727,548685.599766424,491099,901043.652578275
false,1C8TrR6yF4wYHVg7AiJ1ebqeASY5sx4oZo,1527811200,1554076800,1527811200,1554076800,0,0,10,125,3022407754,24179262.032,31728968.9961409,10,125,3022407754,24179262.032,31728968.9961409,119,24179262.032,208557.357723577,562785.595963014,217423.70338983,572498.336115558
false,155uZFB2YC7idGdm3wiugthXDX8av9BFYf,1414800000,1488326400,1417392000,1488326400,0,-2592000,23,68,6333289,93136.602941176,69538.3925709205,21,68,6333289,93136.602941176,69538.3925709205,67,93136.602941176,1065441.79104478,1769663.6328032,1088444.58461538,1919457.81155986
false,1Hkiojmz2G27arCVZtWFk45x2aDMhe98ub,1522540800,1535760000,1522540800,1535760000,0,0,6,17,7354413,432612.529411765,191055.247216649,6,17,7354413,432612.529411765,191055.247216649,17,432612.529411765,761293.25,659052.638721117,760989.5625,694452.479472759
false,1NMQS1mA5N7m8R7cKiyMBV7btDNTKh2MJv,1522540800,1535760000,1522540800,1535760000,0,0,6,22,7870839,357765.409090909,180524.956432928,6,22,7870839,357765.409090909,180524.956432928,22,357765.409090909,595358.238095238,487970.130737416,593099.523809524,490687.810961778
false,13Ago3u9em4ypDn3Yv3BYpDf3RQMgKyU2i,1498867200,1504224000,1498867200,1504224000,0,0,3,22,99569246,4525874.81818182,3092629.2553848,3,22,99569246,4525874.81818182,3092629.2553848,22,4525874.81818182,279244.80952381,505081.186561786,278004.714285714,493242.59372434
false,1BUJSQJfbJtApwrqjJcEwhScmECAjP4E5T,1401580800,1409529600,1406851200,1409529600,0,-5270400,3,33,24992842,757358.848484848,607042.833886185,2,33,24992842,757358.848484848,607042.833886185,9,757358.848484848,235116.53125,903297.251744854,362581.875,192260.640120524
false,16Wtk5SQ73d7FXALmPEQ3hMczM95GQWsqn,1535760000,1564617600,1551398400,1556668800,7948800,-15638400,12,321,67694979,210887.785046729,89145.6939965444,3,264,51721918,195916.356060606,24347.1074213979,9,195916.356060606,95845.075,38620.5315357122,955257.25,1233621.65580952
false,1K37MNwD3S6eGMwGvBbGMqyDf5wUzmTC45,1454284800,1459468800,1454284800,1459468800,0,0,3,113,49501319,438064.769911504,730744.275493865,3,113,49501319,438064.769911504,730744.275493865,75,438064.769911504,47649.018018018,17830.9797900283,77619.0606060606,94525.0344881233
false,1DasGVpXzbKeW5RuwLcvXYHPX3ZYdgMsoy,1454284800,1561939200,1454284800,1551398400,10540800,0,14,40,2638682,65967.05,195184.271283732,12,39,2583682,66248.256410256,197727.599058284,39,66248.256410256,2800550.78947368,5877921.77897251,2610640.2972973,5846170.85220345
false,19PJ6FbhKfBpRYVwftvXRcAEQnK1ydKR7L,1551398400,1559347200,1554076800,1559347200,0,-2678400,4,23,73043629,3175809.95652174,2986599.46446378,3,23,73043629,3175809.95652174,2986599.46446378,19,3175809.95652174,286593.590909091,322148.534706712,345837.5,362348.758487349
false,14Vht7Eb1UCJdKA7skTz6rBwHJAna49TjN,1385856000,1446336000,1414800000,1446336000,0,-28944000,16,131,3733795,28502.251908397,94805.5115567853,4,131,3733795,28502.251908397,94805.5115567853,19,28502.251908397,452305.853846154,2017675.24255879,1690031.33333333,5296589.77500967
false,3KovbyeyRfBgRSEBqm9Tt3Rv9w5UBnbRWV,1530403200,1533081600,1530403200,1533081600,0,0,2,26,256244851,9855571.19230769,481494.333068377,2,26,256244851,9855571.19230769,481494.333068377,24,9855571.19230769,128379.80952381,103943.067007193,122540.181818182,105566.880037361
false,157i1YNPhnbSopkGbZGdyPdJooQq771Tao,1509494400,1519862400,1509494400,1519862400,0,0,5,19,113977469,5998814.15789474,11149976.9238609,5,19,113977469,5998814.15789474,11149976.9238609,19,5998814.15789474,639758.833333333,868434.378385897,639561.277777778,861890.453222095
false,13JJus3x6Q8wP8NGbFuXZ72uczpqo7Shwd,1491004800,1496275200,1493596800,1496275200,0,-2592000,3,29,560888864,19340995.3103448,16039009.6681728,2,29,560888864,19340995.3103448,16039009.6681728,17,19340995.3103448,102253.5,43502.1220499857,181452.4375,171333.009090083
false,17frxQf3xeXfARmioP93HjbE3NVrwhbBGy,1491004800,1564617600,1491004800,1564617600,0,0,12,48,323357585,6736616.35416667,6371166.75367126,12,48,323357585,6736616.35416667,6371166.75367126,48,6736616.35416667,1551566.06382979,4525646.05758346,1551174.72340426,4526708.2652663
false,1Emwi6NDZpYaVLdAo8bMWsKAAEfNthe7ij,1341100800,1341100800,1341100800,1435708800,-94608000,0,1,614,6248087296,10176037.9413681,39557231.9767766,2,614,6248087296,10176037.9413681,39557231.9767766,424,10176037.9413681,1182.70149253731,882.898206406903,1329316.29166667,11269825.6497708
false,3FjQKjs82VCVx7zYgxHgii44xSzEiwCS33,1512086400,1517443200,1517443200,1543622400,-26179200,-5356800,3,51,834490857,16362565.8235294,5595262.24719585,2,2,26887802,13443901,4870411.50167026,2,13443901,133244.42,202422.43191366,26089042,
false,34qj2SGUpbuFRaiQineV6MeR9PZDXXKdj1,1496275200,1514764800,1496275200,1522540800,-7776000,0,8,44,484568888,11012929.2727273,19709055.0776809,9,44,484568888,11012929.2727273,19709055.0776809,44,11012929.2727273,435870.302325582,709732.945879127,767153.142857143,1262343.56930783
false,1Auho7GJYByxofxuUcdk3WnPKHvEr3pgwp,1422748800,1438387200,1422748800,1438387200,0,0,5,17,454694414,26746730.2352941,16544119.7150872,5,17,454694414,26746730.2352941,16544119.7150872,17,26746730.2352941,1075727.125,2118445.07109744,1192035.06666667,2192203.30965497
false,1BR5cUy8MyZJcY7uCmCWtqm4cHfMa4D6X,1422748800,1451606400,1422748800,1451606400,0,0,11,125,115021789,920174.312,1362895.40508794,11,125,115021789,920174.312,1362895.40508794,84,920174.312,246728.393162393,642030.570809978,363879.038961039,781336.040757103
false,18LPBErwVQcvFVmCv6w3dfZDLAkzAPwcLK,1383264000,1533081600,1383264000,1548979200,-15897600,0,9,40,879531181,21988279.525,98662341.4712137,9,40,879531181,21988279.525,98662341.4712137,40,21988279.525,3998432.34210526,16248521.1508158,4410052.02631579,17128909.5696119
false,171urT3RdsX39NhpKNt13d92ZGDq2GKhnj,1443657600,1456790400,1443657600,1456790400,0,0,5,29,14615326964,503976791.862069,801731064.355392,5,29,14615326964,503976791.862069,801731064.355392,19,503976791.862069,468410.892857143,899349.786572719,718690.944444445,1045238.26423095
false,14YTgjGuwcohuz1MbHZvoD9MWcuVjGBf1g,1335830400,1335830400,1335830400,1335830400,0,0,1,62,41601185230,670986858.548387,758624094.374708,1,62,41601185230,670986858.548387,758624094.374708,51,670986858.548387,23357.4,100776.781839925,23035.6666666667,94427.3317488109
false,1Jn6kbc1h4dKaxp9X3TPWxnf6tCkYTRCu7,1417392000,1427846400,1425168000,1543622400,-115776000,-7776000,5,21,953509,45405.19047619,19369.9603190586,4,21,953509,45405.19047619,19369.9603190586,21,45405.19047619,604516.9,5773.21385365205,5934549.15,22875531.3733765
false,3BzC914xZwUwmWUsrd7GTZgE5tg3E1v3Ap,1485907200,1496275200,1485907200,1498867200,-2592000,0,3,26,9527040,366424.615384615,343335.357271351,4,26,9527040,366424.615384615,343335.357271351,26,366424.615384615,479082.8,1159292.16871119,511136.52,1211286.46550514
false,199xfD5u886QaibtrWzADzjK4nb8xbqGDC,1451606400,1451606400,1451606400,1451606400,0,0,1,22,691802409,31445564.0454545,4472289.80657494,1,22,691802409,31445564.0454545,4472289.80657494,22,31445564.0454545,6302.47619047619,4096.17660287063,7241.2380952381,6509.20024200179
false,1K1CChZH46M5pDejDewmRkxmi4RT2hqzEy,1475280000,1488326400,1475280000,1488326400,0,0,6,127,601427579,4735650.22834646,4385606.18078047,6,127,601427579,4735650.22834646,4385606.18078047,122,4735650.22834646,111742.927419355,122244.107761916,118729.862068965,150060.401153605
false,3KCDzk9DDbQrXjEdXDbQ4pz6f5mcmWoQG7,1456790400,1485907200,1456790400,1519862400,-33955200,0,9,50,2700327966,54006559.32,60965195.0740805,10,50,2700327966,54006559.32,60965195.0740805,38,54006559.32,996521.838709677,2187534.34972109,2511392.48,6798150.57545923
false,15gTpFWYDUv1B1ziBUP6sYCjNjFWTioYGz,1398902400,1512086400,1398902400,1512086400,0,0,26,153,9282117473,60667434.4640523,57762357.1138583,27,153,9282117473,60667434.4640523,57762357.1138582,145,60667434.4640523,761690.876712329,2266891.10241497,791130.825174825,2175288.42919034
false,3DhZXM5sZBkbdQV8XcBG64rzQiwjHx9VZ1,1548979200,1554076800,1548979200,1554076800,0,0,3,17,5515041,324414.176470588,60879.3749364628,3,17,5515041,324414.176470588,60879.3749364628,17,324414.176470588,319682.625,222237.431122025,320084,191532.069937822
false,1AiWnc6F24naoHrnXrNq47oWgvpqU136A6,1485907200,1488326400,1485907200,1496275200,-7948800,0,2,34,1884208,55417.882352941,48421.4332644097,4,34,1884208,55417.882352941,48421.4332644097,11,55417.882352941,96378.8181818182,164178.338051274,846896.6,1154011.96477874
false,13LLfhZ3xeeKxKM2iAfHGSqiVUvdxWvu7N,1512086400,1559347200,1512086400,1561939200,-2592000,0,19,227,222073428,978297.039647577,689975.287585109,20,227,222073428,978297.039647577,689975.287585109,216,978297.039647577,212900.889380531,337386.212575323,279258.822222222,350285.048070553
false,3LMjX8GQsWVDVQCEkXpqBQfa3a33crWcjR,1554076800,1564617600,1554076800,1564617600,0,0,5,58,45097525,777543.534482759,1553980.47431316,5,45,44797085,995490.777777778,1706328.42736464,40,995490.777777778,207600.79245283,324090.066497569,289744.135135135,361078.592893736
false,1JGskza5RpjsUg61Hy5MZ2KtXTtbvnnG4L,1519862400,1525132800,1519862400,1525132800,0,0,3,26,12115813,465992.807692308,157257.953055486,3,26,12115813,465992.807692308,157257.953055486,26,465992.807692308,203412.48,158408.469886167,195049.88,279875.139182833
false,3BMEXkDyjsqq7fVWYy2pHKbH8PsJXDESmz,1522540800,1556668800,1525132800,1564617600,-7948800,-2592000,9,21,114642740,5459178.0952381,4790816.7123791,6,21,114642740,5459178.0952381,4790816.7123791,7,5459178.0952381,1684131.35,2050090.30513735,6595951.33333333,5180392.87698652
false,15MAfjrp42MmzYhheygKyuZsceFcEa5k3K,1485907200,1488326400,1485907200,1488326400,0,0,2,20,10737091,536854.55,385520.644968044,2,20,10737091,536854.55,385520.644968044,6,536854.55,146188.894736842,56437.4463040421,488104.6,418045.51741204
false,1JGfywocYfBAyH5MikmEXXwFbJBPJ1NRvA,1548979200,1548979200,1548979200,1548979200,0,0,1,117,207920115,1777095,29000.7631365108,1,117,207920115,1777095,29000.7631365107,117,1777095,761.705882352941,669.710549855858,895.5,862.754156926594
false,15TLAMMXiaK4pUPLq647DQXXufgEnuFNhY,1467331200,1470009600,1467331200,1477958400,-7948800,0,2,19,73147100,3849847.36842105,1701998.26327383,2,19,73147100,3849847.36842105,1701998.26327383,3,3849847.36842105,127971.055555556,71938.2297035386,5610727.5,6101021.25277437
false,12tUXHr42kA7rTpoUTSQ4YY3g5BoFPhLwR,1448928000,1456790400,1448928000,1456790400,0,0,4,36,7391498508,205319403,450211800.916951,4,36,7391498508,205319403,450211800.916951,33,205319403,165064.647058824,234479.644981649,186668.666666667,251108.663728692
false,3Jhx2GxtZNLJRru8XAMWd8EgmX2irgqDz4,1517443200,1543622400,1519862400,1546300800,-2678400,-2419200,10,57,562546650,9869239.47368421,5700305.1852679,10,57,562546650,9869239.47368421,5700305.18526789,56,9869239.47368421,470146.2,751924.685169318,565007.44,896067.452345836
false,12bU5XcvUbv5qnWWeVwmrMsVsmBAebGtNp,1498867200,1527811200,1498867200,1527811200,0,0,12,36,45864252,1274007,1731194.50874236,12,32,45309419,1415919.34375,1787894.55972413,32,1415919.34375,880402.685714286,640033.171034162,965313.290322581,753132.474253155
false,1JBoCF7Xn7FQM3YngfjNyZWs8UGrPFWgPB,1501545600,1509494400,1501545600,1509494400,0,0,4,73,16816484,230362.794520548,97473.3599733736,4,73,16816484,230362.794520548,97473.3599733736,73,230362.794520548,107318.152777778,48427.3039946227,110432.208333333,61651.8901991253
false,1DeCfsAHEftbg7Y8FSrbNW62exi1oF72gY,1385856000,1401580800,1388534400,1404172800,-2592000,-2678400,7,52,62105845,1194343.17307692,420004.020989376,2,52,62105845,1194343.17307692,420004.020989376,3,1194343.17307692,289661.098039216,244884.036940365,7467658,9699800.91053677
false,3JHJpV1G5DQwCwXddnt5aSceEC9YrhSUSF,1488326400,1506816000,1496275200,1517443200,-10627200,-7948800,8,150,732959733,4886398.22,2344841.43555934,6,150,732959733,4886398.22,2344841.43555934,131,4886398.22,126943.838926175,257359.899752852,195919.944444444,1187056.13205882
false,1QHrCSSY8teZs1JJ6iADdWTJKYQt9aZjpo,1377993600,1380585600,1377993600,1433116800,-52531200,0,2,35,266179046,7605115.6,26604446.539477,5,29,266145534,9177432.20689655,29060818.741019,16,9177432.20689655,335933.416666667,604258.317137849,3767481.2,8881849.81866443
false,1CEEE9TLEH7fT5c2P9rbjDdoGSFFRCfRNX,1551398400,1559347200,1551398400,1559347200,0,0,4,39,6510953,166947.512820513,182901.286239596,4,39,6510953,166947.512820513,182901.286239596,10,166947.512820513,153330.194444444,59608.223492506,676944.555555555,465286.97541977
false,342dVdeEwKCPJhAd1qvMhmpFbU3GFdXwhv,1535760000,1564617600,1535760000,1564617600,0,0,12,74,50764571,686007.716216216,1247652.93844308,12,74,50764571,686007.716216216,1247652.93844308,74,686007.716216216,388880.726027397,525396.074378159,389350.917808219,531937.451732468
false,1mCCJiuAjzeAuvjexmkv6rqSWKf9qa43P,1433116800,1467331200,1433116800,1509494400,-42163200,0,3,113,679304005,6011539.86725664,4211309.57326517,3,113,679304005,6011539.86725664,4211309.57326517,5,6011539.86725664,372166.928571428,3265917.95420535,19416560.25,35846642.8954011
false,1DWGZLo6XFBmHdjAQnrpv5GL9Pbo5rmSGw,1441065600,1462060800,1441065600,1462060800,0,0,9,34,4959283,145861.264705882,165545.102575906,9,34,4959283,145861.264705882,165545.102575906,34,145861.264705882,587132.181818182,89131.9765552936,597076.787878788,130323.27502833
false,12GvLzU8bQ43vTVx1d8form4FpY6VPGDEB,1491004800,1491004800,1491004800,1491004800,0,0,1,202,38857950,192366.089108911,1738228.97068725,1,202,38857950,192366.089108911,1738228.97068725,124,192366.089108911,1568.68253968254,1202.79636614545,3192.29292929293,10046.8522019794
false,14A1ctPvDKMw5LeHDwum99PrPgY4FGqiSA,1483228800,1498867200,1483228800,1498867200,0,0,6,30,447419732,14913991.0666667,10072883.0371501,7,30,447419732,14913991.0666667,10072883.0371501,15,14913991.0666667,672834.130434783,899917.729074078,1108429.92857143,747643.150666604
false,1Mbnge8q8WygJ1PAPQMAjpx7rXedfA4Ez,1483228800,1485907200,1483228800,1485907200,0,0,2,21,52108306,2481347.9047619,873530.635236046,2,21,52108306,2481347.9047619,873530.635236046,18,2481347.9047619,96507.95,39783.2643119335,113802.588235294,55196.0072854672
false,1Fq48hgmeWpTfRsv1WAFjnnjZfAdg9t8cH,1533081600,1538352000,1533081600,1541030400,-2678400,0,3,65,77618811,1194135.55384615,210966.357457921,4,65,77618811,1194135.55384615,210966.357457921,65,1194135.55384615,84963.453125,10800.9809562287,130544.8,224390.311473274
false,18Knpxdu5xyYkyYWTbGYdVW2GvdhPPeaZu,1496275200,1522540800,1496275200,1525132800,-2592000,0,8,168,352379466,2097496.82142857,1035202.71315291,9,168,352379466,2097496.82142857,1035202.71315291,145,2097496.82142857,144795.868263473,749234.431260654,186220.590277778,874987.944259297
false,3EUGrw3xi4HnAnda7diMjvW8Fep8bqhQgt,1475280000,1477958400,1475280000,1477958400,0,0,2,36,1307791500,36327541.6666667,5688912.44501718,2,36,1307791500,36327541.6666667,5688912.44501718,36,36327541.6666667,11821.7428571429,5217.75642196832,11381.7714285714,5188.26954085574
false,1PGVGQHek6FNdk6tLhSKHLwEshepwDeePP,1519862400,1559347200,1519862400,1559347200,0,0,14,26,46906798,1804107.61538462,2517841.7009535,14,26,46906798,1804107.61538462,2517841.7009535,26,1804107.61538462,1619342.8,1373030.07568534,1619866.12,1365819.66904036
false,37BQ7jGMDfvUVD7v55deSnGAMh8WQBPNcj,1535760000,1564617600,1535760000,1564617600,0,0,11,74,49768192,672543.135135135,886379.874097333,12,74,49768192,672543.135135135,886379.874097333,45,672543.135135135,414648.955882353,600873.107395221,633539.272727273,800800.406805166
false,13WSUumyp8wwQXRcBDZmpDFTDYiqd42DDW,1483228800,1514764800,1483228800,1514764800,0,0,9,17,2329290000,137017058.823529,60883153.947203,9,17,2329290000,137017058.823529,60883153.947203,17,137017058.823529,2015731.93333333,2516041.24001511,2015731.93333333,2515556.02633279
false,1HZ1T6ZfD2Cr5mugSfZ57ePVeN7c86FLtF,1464739200,1491004800,1464739200,1491004800,0,0,5,19,781368961,41124682.1578947,88180928.4130754,5,19,781368961,41124682.1578947,88180928.4130754,13,41124682.1578947,1781861.6875,3125114.86955906,2304971.75,3465446.17574156
